"Query","True Cardinalty","Normalized Cardinality"
"Synthetic_661",3158185,0.6512837117678598
"Synthetic_662",40,0.16053628747897136
"Synthetic_663",13927603,0.7158604535961768
"Synthetic_664",4047,0.361456984263833
"Synthetic_665",40379503,0.7621842194299607
"Synthetic_666",3,0.04781049107063258
"Synthetic_667",3727531,0.6584969220161629
"Synthetic_668",6,0.07797555241995716
"Synthetic_669",7435244,0.6885461415899833
"Synthetic_670",149446180,0.8191337727166453
"Synthetic_671",69284,0.4850612633318399
"Synthetic_672",59798,0.47865345044033447
"Synthetic_673",402,0.26095950500059056
"Synthetic_674",2181881,0.6351899497566078
"Synthetic_675",87,0.19435178582250867
"Synthetic_676",7179208,0.6870211351265672
"Synthetic_677",4482794,0.6665261932914428
"Synthetic_678",4602162,0.6676698582903757
"Synthetic_679",3103,0.34989805998111295
"Synthetic_680",46896467,0.7686955315055178
"Synthetic_681",6903,0.3846952617386463
"Synthetic_682",268638,0.5440360476636952
"Synthetic_683",8384062,0.6937728205974028
"Synthetic_684",446318,0.5661291979256337
"Synthetic_685",1848109,0.6279647367135639
"Synthetic_686",240239,0.5391736503309844
"Synthetic_687",2,0.03016506134932458
"Synthetic_688",6393233,0.6819751531276319
"Synthetic_689",30,0.1480166558509548
"Synthetic_690",6691426,0.6839590495083768
"Synthetic_691",40,0.16053628747897136
"Synthetic_692",19336,0.4295203615761393
"Synthetic_693",595,0.27802370425359463
"Synthetic_694",5586426,0.6761044264397162
"Synthetic_695",12670688,0.7117443669507856
"Synthetic_696",7025688,0.6860804320580752
"Synthetic_697",7,0.08468403345319594
"Synthetic_698",1345,0.3135172607762825
"Synthetic_699",23196348,0.7380604516738145
"Synthetic_700",8545506,0.6946028585414543
"Synthetic_701",38,0.15830405539983414
"Synthetic_702",5308962,0.6738874218102298
"Synthetic_703",134393762,0.814513696597838
"Synthetic_704",16876853,0.7242191597213572
"Synthetic_705",29482,0.4478771594107225
"Synthetic_706",166786,0.5232925847050062
"Synthetic_707",863103,0.5948300696619737
"Synthetic_708",2548,0.34132218072224446
"Synthetic_709",7180209,0.6870272025739395
"Synthetic_710",9377,0.39802529128547176
"Synthetic_711",8314177,0.6934085496125294
"Synthetic_712",8059730,0.6920558893708318
"Synthetic_713",5156773,0.672621657366856
"Synthetic_714",23577,0.43815030748933304
"Synthetic_715",552418,0.5754106355036978
"Synthetic_716",28274,0.44605644464153044
"Synthetic_717",363,0.2565184250906072
"Synthetic_718",14850038,0.71865131413574
"Synthetic_719",3270867,0.6528093825626984
"Synthetic_720",93650,0.4981757279808122
"Synthetic_721",6383804,0.6819109221829215
"Synthetic_722",1,0.0
"Synthetic_723",4042699,0.6620292036643816
"Synthetic_724",32274,0.45181484611246625
"Synthetic_725",9716746,0.7001926657240923
"Synthetic_726",52912,0.47332924826632145
"Synthetic_727",492940,0.570453059711796
"Synthetic_728",609744,0.5797074472172111
"Synthetic_729",3819517,0.6595578230592779
"Synthetic_730",14420089,0.7173727211362009
"Synthetic_731",64958,0.48225545984118073
"Synthetic_732",540,0.27380269934154455
"Synthetic_733",1266,0.3108829831315296
"Synthetic_734",44,0.16468408970863646
"Synthetic_735",124695,0.510635488553553
"Synthetic_736",2044854,0.6323672668450031
"Synthetic_737",2638849,0.6434653234947477
"Synthetic_738",1056,0.30298976482724277
"Synthetic_739",4616943,0.6678094064699099
"Synthetic_740",166,0.22246851690026787
"Synthetic_741",181521,0.5269768930453713
"Synthetic_742",10643834,0.7041585494071717
"Synthetic_743",251911,0.5412382601192742
"Synthetic_744",13746153,0.7152897589000792
"Synthetic_745",2,0.03016506134932458
"Synthetic_746",3726917,0.6584897529658209
"Synthetic_747",3272745,0.6528343622390541
"Synthetic_748",187,0.22765253437938834
"Synthetic_749",1378859,0.6152177385789206
"Synthetic_750",1197515,0.6090812236659728
"Synthetic_751",79644466,0.7917445004850827
"Synthetic_752",5479,0.3746409185757654
"Synthetic_753",46329281,0.7681659854566143
"Synthetic_754",2,0.03016506134932458
"Synthetic_755",62186,0.48035755283832093
"Synthetic_756",10519795,0.7036484182648817
"Synthetic_757",7,0.08468403345319594
"Synthetic_758",2506,0.34059885685074004
"Synthetic_759",5070118,0.6718841452824235
"Synthetic_760",375,0.2579338013636255
"Synthetic_761",5133,0.3718020743026864
"Synthetic_762",2396567,0.6392742041751696
"Synthetic_763",20981887,0.7336939608483057
"Synthetic_764",141,0.21536500455176288
"Synthetic_765",9531,0.39873420516312674
"Synthetic_766",79176,0.49086927319031465
"Synthetic_767",19046,0.428862722805535
"Synthetic_768",322949,0.5520491837997477
"Synthetic_769",11265853,0.7066302334065131
"Synthetic_770",384,0.2589659205159046
"Synthetic_771",10246670,0.7025036102249238
"Synthetic_772",10011427,0.7014928542146286
"Synthetic_773",808000,0.5919590362429256
"Synthetic_774",12670688,0.7117443669507856
"Synthetic_775",27429387,0.7453551083858818
"Synthetic_776",5367917,0.6743680281376325
"Synthetic_777",3402996,0.6545327836397117
"Synthetic_778",36756,0.45747403417970656
"Synthetic_779",22152,0.4354371653785006
"Synthetic_780",402292,0.5616095986711738
"Synthetic_781",4,0.06033012269864916
"Synthetic_782",4169,0.36274951259304783
"Synthetic_783",115,0.20649462735292812
"Synthetic_784",50644483,0.7720416173798257
"Synthetic_785",30771,0.4497394577527212
"Synthetic_786",476184,0.5689480370762142
"Synthetic_787",33664126,0.7542685711661191
"Synthetic_788",62,0.17960869698874216
"Synthetic_789",5651,0.3759860868195103
"Synthetic_790",7116,0.3860177893173869
"Synthetic_791",4049306,0.6621002688686012
"Synthetic_792",1193785,0.6089454599027284
"Synthetic_793",721572,0.5870357381842798
"Synthetic_794",4948090,0.6708239162892181
"Synthetic_795",166878,0.5233165833783291
"Synthetic_796",12670688,0.7117443669507856
"Synthetic_797",709905,0.5863263349116768
"Synthetic_798",138166212,0.8157184492619859
"Synthetic_799",6715099,0.6841127397433695
"Synthetic_800",20981310,0.7336927640637037
"Synthetic_801",98520,0.5003819291783191
"Synthetic_802",82399,0.49260568407717154
"Synthetic_803",63529435,0.781906197920064
"Synthetic_804",18,0.12578604349058972
"Synthetic_805",1981036,0.630987434206123
"Synthetic_806",20771733,0.733255878311672
"Synthetic_807",16123,0.4216120125486294
"Synthetic_808",191,0.228573605467839
"Synthetic_809",4716,0.3681147411770421
"Synthetic_810",176044442,0.826262188740123
"Synthetic_811",12670688,0.7117443669507856
"Synthetic_812",741143,0.5882003681695459
"Synthetic_813",16776,0.4233398237052436
"Synthetic_814",22803,0.43669766318590636
"Synthetic_815",344179,0.5548199267755242
"Synthetic_816",1274246,0.6117840160974867
"Synthetic_817",36,0.1559511048399143
"Synthetic_818",6600,0.3827418489905889
"Synthetic_819",390,0.2596406469681582
"Synthetic_820",1682,0.3232476508530768
"Synthetic_821",1852043,0.6280572754791092
"Synthetic_822",1041462,0.603004968975142
"Synthetic_823",18,0.12578604349058972
"Synthetic_824",32289,0.45183506774956483
"Synthetic_825",3184187,0.6516405457639266
"Synthetic_826",192085,0.5294386154612071
"Synthetic_827",20767328,0.733246648390607
"Synthetic_828",144,0.2162812275385635
"Synthetic_829",157,0.22004268241037192
"Synthetic_830",4261487,0.6643228988149483
"Synthetic_831",1437,0.3163966331944018
"Synthetic_832",853608,0.5943486642644857
"Synthetic_833",129503,0.5122819549656045
"Synthetic_834",29870,0.4484461581469712
"Synthetic_835",8162330,0.6926063875615273
"Synthetic_836",167151752,0.8240064091597913
"Synthetic_837",377014,0.5587853962696469
"Synthetic_838",555659,0.5756652124522466
"Synthetic_839",153226,0.5196022793656901
"Synthetic_840",1361162,0.6146555777951268
"Synthetic_841",21,0.13249452452382854
"Synthetic_842",2796598,0.6459920723394409
"Synthetic_843",36961456,0.7583351104028703
"Synthetic_844",395263595,0.8614610569138885
"Synthetic_845",219676642,0.8358981701686573
"Synthetic_846",706849,0.5861385899359863
"Synthetic_847",852327,0.5942833067572936
"Synthetic_848",9910492,0.7010518699622378
"Synthetic_849",510268,0.5719565803544159
"Synthetic_850",35514,0.4559780911674736
"Synthetic_851",888,0.295449155489249
"Synthetic_852",4777,0.3686740363604259
"Synthetic_853",18,0.12578604349058972
"Synthetic_854",297338,0.5484534330580468
"Synthetic_855",552987,0.5754554377333243
"Synthetic_856",1550870,0.6203338181238108
"Synthetic_857",561,0.2754630254500209
"Synthetic_858",85688,0.4943089949997066
"Synthetic_859",1695505,0.6242141695592344
"Synthetic_860",16806250,0.7240367195609783
"Synthetic_861",7450821,0.6886372194494026
"Synthetic_862",183913,0.5275466205335766
"Synthetic_863",2986350,0.6488490165264584
"Synthetic_864",5529,0.37503626090591197
"Synthetic_865",3528,0.35548423309563076
"Synthetic_866",43164476,0.7650867414833196
"Synthetic_867",85,0.19333967080039868
"Synthetic_868",76368893,0.7899168292838283
"Synthetic_869",829617,0.5931080283856641
"Synthetic_870",3,0.04781049107063258
"Synthetic_871",4162962,0.6633049323127171
"Synthetic_872",1553473,0.6204067997131426
"Synthetic_873",630381,0.5811559853846157
"Synthetic_874",4447994,0.666187036584815
"Synthetic_875",7,0.08468403345319594
"Synthetic_876",25441217,0.7420805493187413
"Synthetic_877",335,0.253025056011631
"Synthetic_878",334563,0.5535867437522016
"Synthetic_879",807143,0.591912853616192
"Synthetic_880",31345176,0.751162517658393
"Synthetic_881",650095,0.5824961136716851
"Synthetic_882",483010,0.5695674437915687
"Synthetic_883",325777,0.5524286119945228
"Synthetic_884",132,0.21249458077926903
"Synthetic_885",3556,0.35582825847941274
"Synthetic_886",805907,0.5918461607359137
"Synthetic_887",1644292,0.6228794103151553
"Synthetic_888",41308,0.46255508050516525
"Synthetic_889",18769,0.4282251464839569
"Synthetic_890",212,0.2331131946145992
"Synthetic_891",733922,0.5877742810522746
"Synthetic_892",1505791,0.6190501072083351
"Synthetic_893",1794865,0.6266925399768626
"Synthetic_894",377435,0.5588339654753617
"Synthetic_895",170883,0.5243486841942833
"Synthetic_896",701,0.2851584886266989
"Synthetic_897",21901236,0.73556020860305
"Synthetic_898",10739246,0.7045469182388016
"Synthetic_899",347628,0.555253857686409
"Synthetic_900",2164274,0.6348373424747724
"Synthetic_901",10287,0.4020560666100979
"Synthetic_902",7895619,0.6911606164530297
"Synthetic_903",170,0.22350473214972327
"Synthetic_904",651952,0.5826202486819525
"Synthetic_905",68744,0.4847207473281004
"Synthetic_906",103034,0.5023315560752596
"Synthetic_907",1743,0.3247979800747718
"Synthetic_908",1378845,0.6152172967143972
"Synthetic_909",10844,0.4043508648495074
"Synthetic_910",208074,0.5329182108175943
"Synthetic_911",994340,0.6009899715102202
"Synthetic_912",6174,0.37983814385017756
"Synthetic_913",13749,0.4146802769511568
"Synthetic_914",268358,0.5439906643955106
"Synthetic_915",19181,0.4291701017429634
"Synthetic_916",1958166,0.6304821083272507
"Synthetic_917",4495383,0.6666482360744874
"Synthetic_918",907,0.2963704831626256
"Synthetic_919",3158642,0.651290008655811
"Synthetic_920",1303432,0.6127695537491031
"Synthetic_921",2487826,0.6409005930529325
"Synthetic_922",887547,0.5960454436026491
"Synthetic_923",93002803,0.7984924270250487
"Synthetic_924",919729,0.5975954846743502
"Synthetic_925",2026329,0.6319712174655286
"Synthetic_926",3968204,0.6612197967352876
"Synthetic_927",905357,0.5969100728385793
"Synthetic_928",3798161,0.6593138133056324
"Synthetic_929",2552971,0.6420254953611579
"Synthetic_930",221676,0.5356739665447531
"Synthetic_931",239676,0.5390715439185308
"Synthetic_932",68918,0.4848307603646835
"Synthetic_933",47793,0.4689011493458256
"Synthetic_934",42210,0.4634951329554167
"Synthetic_935",647995,0.5823553068755423
"Synthetic_936",9806177,0.7005913737985416
"Synthetic_937",307201,0.549873575787653
"Synthetic_938",94506,0.49857170267914336
"Synthetic_939",145296313,0.8179082288151209
"Synthetic_940",34441731,0.7552623785120786
"Synthetic_941",5,0.07004110343099762
"Synthetic_942",5526243,0.67563304937528
"Synthetic_943",18478,0.4275451302604332
"Synthetic_944",60929,0.47946886722970244
"Synthetic_945",72210,0.4868614061537741
"Synthetic_946",59157,0.4781844337698732
"Synthetic_947",2606582,0.6429299071361252
"Synthetic_948",631886,0.5812597607389317
"Synthetic_949",914503,0.5973474998742107
"Synthetic_950",736758,0.5879421217692058
"Synthetic_951",1748301,0.6255486281966196
"Synthetic_952",1220160,0.6098964831384966
"Synthetic_953",42284,0.4635713609874716
"Synthetic_954",204,0.23143918113868275
"Synthetic_955",33450,0.45337238334298835
"Synthetic_956",908692,0.5970700861309891
"Synthetic_957",4977560,0.6710823393122708
"Synthetic_958",238930,0.5389358783035296
"Synthetic_959",842033,0.5937545053956303
"Synthetic_960",8986,0.3961717275769852
"Synthetic_961",62712,0.48072410988707565
"Synthetic_962",15144871,0.719506875723568
"Synthetic_963",3142388,0.6510654869056564
"Synthetic_964",4526792,0.6669512435651643
"Synthetic_965",12670688,0.7117443669507856
"Synthetic_966",8633795,0.6950501737660877
"Synthetic_967",56697,0.4763360246436853
"Synthetic_968",9780,0.3998565528121686
"Synthetic_969",93958,0.4983186201734972
"Synthetic_970",10,0.10020616478032222
"Synthetic_971",1087653,0.6048935479163993
"Synthetic_972",300,0.24822282063127699
"Synthetic_973",361,0.2562779881010191
"Synthetic_974",2423907,0.6397678576175219
"Synthetic_975",122018,0.5096910316847505
"Synthetic_976",7652,0.3891781937472545
"Synthetic_977",1,0.0
"Synthetic_978",745531,0.5884572662630819
"Synthetic_979",68910,0.48482570838865935
"Synthetic_980",41,0.16161088490150138
"Synthetic_981",15,0.11785159450163021
"Synthetic_982",5275192,0.6736097158942399
"Synthetic_983",178657,0.5262847852633243
"Synthetic_984",15919,0.4210578653183508
"Synthetic_985",13472,0.4137945508719812
"Synthetic_986",2582792,0.6425308902634722
"Synthetic_987",4914158,0.6705244527173987
"Synthetic_988",46736963,0.7685472626915937
"Synthetic_989",87944,0.49543994268431807
"Synthetic_990",413,0.2621343219333737
"Synthetic_991",150,0.2180577592819524
"Synthetic_992",4189400,0.6635804373142076
"Synthetic_993",1525015,0.6196021848907555
"Synthetic_994",1274246,0.6117840160974867
"Synthetic_995",13951,0.4153150055206528
"Synthetic_996",1019997,0.6020986509134458
"Synthetic_997",1793656,0.6266632162225078
"Synthetic_998",2361,0.3380050123010545
"Synthetic_999",113106,0.5063904151385585
"Synthetic_1000",44853506,0.766757170481363
"Synthetic_1001",30067,0.4487322342202617
"Synthetic_1002",108,0.2037615959105469
"Synthetic_1003",35431607,0.7564955035261521
"Synthetic_1004",2930362,0.6480253787938595
"Synthetic_1005",74,0.18730854171996728
"Synthetic_1006",520584,0.5728276206795009
"Synthetic_1007",1649812,0.6230252618236898
"Synthetic_1008",718,0.2862012766928501
"Synthetic_1009",106159,0.5036318571729128
"Synthetic_1010",1302,0.31210322151257064
"Synthetic_1011",1098747,0.6053351905770651
"Synthetic_1012",235571720,0.8389383522207938
"Synthetic_1013",390589,0.5603248165535523
"Synthetic_1014",5660012,0.6766739283012195
"Synthetic_1015",2,0.03016506134932458
"Synthetic_1016",22039208,0.7358335067541315
"Synthetic_1017",3858632,0.6600012267497611
"Synthetic_1018",2592293,0.6426906844834677
"Synthetic_1019",3167448,0.6514111667247925
"Synthetic_1020",27172099,0.7449449731988794
"Synthetic_1021",20500552,0.7326839840465968
"Synthetic_1022",18,0.12578604349058972
"Synthetic_1023",7,0.08468403345319594
"Synthetic_1024",3279323,0.6529217447191117
"Synthetic_1025",442855,0.5657902155115921
"Synthetic_1026",742566,0.5882838448267784
"Synthetic_1027",15511,0.41992794211780055
"Synthetic_1028",4117203,0.662823926081348
"Synthetic_1029",5919,0.3780025387475165
"Synthetic_1030",17,0.12329856736940105
"Synthetic_1031",1263686,0.6114218605097365
"Synthetic_1032",2186458,0.6352811452725995
"Synthetic_1033",609749,0.5797078040785003
"Synthetic_1034",101096,0.5015051971282336
"Synthetic_1035",939,0.297879418175412
"Synthetic_1036",15,0.11785159450163021
"Synthetic_1037",16911067,0.724307295306013
"Synthetic_1038",723318,0.5871409146112414
"Synthetic_1039",5680273,0.6768294339311861
"Synthetic_1040",3434613,0.654935248751964
"Synthetic_1041",4,0.06033012269864916
"Synthetic_1042",8651,0.3945183156130739
"Synthetic_1043",3379892,0.6542363121353728
"Synthetic_1044",4,0.06033012269864916
"Synthetic_1045",3058,0.34926232256024303
"Synthetic_1046",204832488,0.8328534017355705
"Synthetic_1047",676155,0.5842065765955784
"Synthetic_1048",77744,0.4900749714351918
"Synthetic_1049",43,0.16368360922326647
"Synthetic_1050",69165,0.48498645224008885
"Synthetic_1051",2304759,0.6375743012480649
"Synthetic_1052",493795,0.5705284776122224
"Synthetic_1053",4827450,0.6697497256385176
"Synthetic_1054",8001443,0.6917400217588582
"Synthetic_1055",2339360,0.6382227894728587
"Synthetic_1056",132801,0.5133763582108481
"Synthetic_1057",113196558,0.8070437388905226
"Synthetic_1058",1274246,0.6117840160974867
"Synthetic_1059",1085696,0.604815174240085
"Synthetic_1060",23,0.1364535239219305
"Synthetic_1061",2130031,0.6341432827048937
"Synthetic_1062",89,0.19534089622697354
"Synthetic_1063",70131,0.4855900591331954
"Synthetic_1064",3937234,0.6608788188306172
"Synthetic_1065",3445963,0.6550788242087715
"Synthetic_1066",3026,0.3488045249456992
"Synthetic_1067",810422,0.592089290353341
"Synthetic_1068",799,0.29085308085053135
"Synthetic_1069",93925258,0.7989219465999048
"Synthetic_1070",11395781,0.7071292615493662
"Synthetic_1071",55020,0.47502938699060315
"Synthetic_1072",14320684,0.7170716838679324
"Synthetic_1073",3821525,0.6595806958880676
"Synthetic_1074",91,0.19630802457039934
"Synthetic_1075",3198884,0.6518409507552708
"Synthetic_1076",21511,0.434159302047929
"Synthetic_1077",141992727,0.8169073201480361
"Synthetic_1078",2294388,0.6373780317431351
"Synthetic_1079",19521327,0.7305539798900055
"Synthetic_1080",2106306,0.6336558339019265
